date,open,high,low,close,volume
2024-07-22,0.006386000197380781,0.006424000021070242,0.006372000090777874,0.006393999792635441,388
2024-07-23,0.006393000017851591,0.006453999783843756,0.006393000017851591,0.006451999768614769,277
2024-07-24,0.006451999768614769,0.006556000094860792,0.006436999887228012,0.006519000045955181,882
2024-07-25,0.006527000106871128,0.0066019999794662,0.006508000195026398,0.006525000091642141,833
2024-07-26,0.006519000045955181,0.006552000064402819,0.0064860000275075436,0.006527000106871128,392
2024-07-29,0.006504999939352274,0.006552999839186668,0.0065009999088943005,0.006515000015497208,114
2024-07-30,0.006519000045955181,0.006558999884873629,0.006461999844759703,0.0065449997782707214,406
2024-07-31,0.0065750000067055225,0.0067010000348091125,0.006519000045955181,0.0066639999859035015,1137
2024-08-01,0.006690000183880329,0.0067449999041855335,0.006649999879300594,0.006703000050038099,536
2024-08-02,0.006719999946653843,0.006845000199973583,0.006696000229567289,0.0068430001847445965,293
2024-08-05,0.006852999795228243,0.007067000027745962,0.006837999913841486,0.006984999869018793,7208
2024-08-06,0.006920000072568655,0.006953000091016293,0.006850000005215406,0.006909000221639872,330
2024-08-07,0.006930999923497438,0.006930999923497438,0.006777000147849321,0.006821000017225742,163
2024-08-08,0.006839999929070473,0.006881999783217907,0.0067900000140070915,0.006800999864935875,213
2024-08-09,0.0067980000749230385,0.006839999929070473,0.006779000163078308,0.006827999837696552,132
2024-08-12,0.006804999895393848,0.006814999971538782,0.006756999995559454,0.006796000059694052,308
2024-08-13,0.0067900000140070915,0.0068270000629127026,0.006767999846488237,0.006823999807238579,136
2024-08-14,0.006812999956309795,0.006837999913841486,0.006785000208765268,0.0067969998344779015,87
2024-08-15,0.0067900000140070915,0.006800000090152025,0.0067010000348091125,0.006713000126183033,861
2024-08-16,0.0067170001566410065,0.006773000117391348,0.006709999870508909,0.006773000117391348,253
2024-08-19,0.006812999956309795,0.0068789999932050705,0.006812999956309795,0.006821999792009592,163342
2024-08-20,0.006850000005215406,0.0069149998016655445,0.006814000196754932,0.006905999965965748,150471
2024-08-21,0.0069149998016655445,0.006949999835342169,0.006831999868154526,0.006934999953955412,205917
2024-08-22,0.006912000011652708,0.006928000133484602,0.00684799998998642,0.006862000096589327,142440
2024-08-23,0.006862000096589327,0.006965000182390213,0.006849000230431557,0.006953000091016293,190114
2024-08-26,0.0069610001519322395,0.00699299992993474,0.006934999953955412,0.006941999774426222,146376
2024-08-27,0.006941999774426222,0.0069690002128481865,0.006907999981194735,0.006963999941945076,119034
2024-08-28,0.0069670001976192,0.006978999823331833,0.006914000026881695,0.006932999938726425,127182
2024-08-29,0.006934999953955412,0.006949000060558319,0.00688599981367588,0.006922000087797642,136532
2024-08-30,0.006912999786436558,0.006928999908268452,0.006852999795228243,0.00686000008136034,123962
2024-09-03,0.00685499981045723,0.006905000191181898,0.0068060001358389854,0.0068720001727342606,249543
2024-09-04,0.006889000069350004,0.006971000228077173,0.006881999783217907,0.006963000167161226,182362
2024-09-05,0.006971000228077173,0.007009999826550484,0.006941999774426222,0.00698099983856082,218094
2024-09-06,0.006982000079005957,0.007062000222504139,0.006947999820113182,0.0070329997688531876,312114
2024-09-09,0.007036999799311161,0.007052000146359205,0.0069610001519322395,0.007009999826550484,312114
