date,equity
2016-02-02,98285.0
2016-02-03,98285.0
2016-02-04,98285.0
2016-02-05,98285.0
2016-02-08,98285.0
2016-02-09,98285.0
2016-02-10,98285.0
2016-02-11,98285.0
2016-02-12,98285.0
2016-02-15,98285.0
2016-02-16,98285.0
2016-02-17,98285.0
2016-02-18,98285.0
2016-02-19,98285.0
2016-02-22,98285.0
2016-02-23,98285.0
2016-02-24,98285.0
2016-02-25,98285.0
2016-02-26,98285.0
2016-02-29,98285.0
2016-03-01,98285.0
2016-03-02,98285.0
2016-03-03,98285.0
2016-03-04,98285.0
2016-03-07,98285.0
2016-03-08,98285.0
2016-03-09,98285.0
2016-03-10,98285.0
2016-03-11,98285.0
2016-03-14,98285.0
2016-03-15,98285.0
2016-03-16,98285.0
2016-03-17,98285.0
2016-03-18,98285.0
2016-03-21,98285.0
2016-03-22,98285.0
2016-03-23,98285.0
2016-03-24,98285.0
2016-03-25,98285.0
2016-03-28,98285.0
2016-03-29,98285.0
2016-03-30,98285.0
2016-03-31,98285.0
2016-04-01,98285.0
2016-04-04,98285.0
2016-04-05,98285.0
2016-04-06,98285.0
2016-04-07,98285.0
2016-04-08,98285.0
2016-04-11,98285.0
2016-04-12,98285.0
2016-04-13,98285.0
2016-04-14,98285.0
2016-04-15,98285.0
2016-04-18,98285.0
2016-04-19,98285.0
2016-04-20,98285.0
2016-04-21,98285.0
2016-04-22,98285.0
2016-04-25,98285.0
2016-04-26,98285.0
2016-04-27,98285.0
2016-04-28,98285.0
2016-04-29,98285.0
2016-05-02,98285.0
2016-05-03,98285.0
2016-05-04,98285.0
2016-05-05,98285.0
2016-05-06,98285.0
2016-05-09,98285.0
2016-05-10,98285.0
2016-05-11,98285.0
2016-05-12,98285.0
2016-05-13,98285.0
2016-05-16,98285.0
2016-05-17,98285.0
2016-05-18,98285.0
2016-05-19,98285.0
2016-05-20,98285.0
2016-05-23,98285.0
2016-05-24,98285.0
2016-05-25,98285.0
2016-05-26,98285.0
2016-05-27,98285.0
2016-05-30,98285.0
2016-05-31,98285.0
2016-06-01,98285.0
2016-06-02,98285.0
2016-06-03,98285.0
2016-06-06,98285.0
2016-06-07,98285.0
2016-06-08,98285.0
2016-06-09,98285.0
2016-06-10,98285.0
2016-06-13,98285.0
2016-06-14,98285.0
2016-06-15,98285.0
2016-06-16,98285.0
2016-06-17,98285.0
2016-06-20,98285.0
2016-06-21,98285.0
2016-06-22,98285.0
2016-06-23,98285.0
2016-06-24,98285.0
2016-06-27,98285.0
2016-06-28,98285.0
2016-06-29,98285.0
2016-06-30,98285.0
2016-07-01,98285.0
2016-07-04,98285.0
2016-07-05,98285.0
2016-07-06,98285.0
2016-07-07,98285.0
2016-07-08,98285.0
2016-07-11,98285.0
2016-07-12,98285.0
2016-07-13,98285.0
2016-07-14,98285.0
2016-07-15,98285.0
2016-07-18,98285.0
2016-07-19,98285.0
2016-07-20,98285.0
2016-07-21,98285.0
2016-07-22,98285.0
2016-07-25,98285.0
2016-07-26,98285.0
2016-07-27,98285.0
2016-07-28,98285.0
2016-07-29,98285.0
2016-08-01,98285.0
2016-08-02,98285.0
2016-08-03,98285.0
2016-08-04,98285.0
2016-08-05,98285.0
2016-08-08,98285.0
2016-08-09,98285.0
2016-08-10,98285.0
2016-08-11,98285.0
2016-08-12,98285.0
2016-08-15,98285.0
2016-08-16,98285.0
2016-08-17,98285.0
2016-08-18,98285.0
2016-08-19,98285.0
2016-08-22,98285.0
2016-08-23,98285.0
2016-08-24,98285.0
2016-08-25,98285.0
2016-08-26,98285.0
2016-08-29,98285.0
2016-08-30,98285.0
2016-08-31,98285.0
2016-09-01,98285.0
2016-09-02,98285.0
2016-09-05,98285.0
2016-09-06,98285.0
2016-09-07,98285.0
2016-09-08,98285.0
2016-09-09,98285.0
2016-09-12,98285.0
2016-09-13,98285.0
2016-09-14,98285.0
2016-09-15,98285.0
2016-09-16,98285.0
2016-09-19,98285.0
2016-09-20,98285.0
2016-09-21,98285.0
2016-09-22,98285.0
2016-09-23,98285.0
2016-09-26,98285.0
2016-09-27,98285.0
2016-09-28,98285.0
2016-09-29,98285.0
2016-09-30,98285.0
2016-10-03,98285.0
2016-10-04,98285.0
2016-10-05,98285.0
2016-10-06,98285.0
2016-10-07,98285.0
2016-10-10,98285.0
2016-10-11,98285.0
2016-10-12,98285.0
2016-10-13,98285.0
2016-10-14,98285.0
2016-10-17,98285.0
2016-10-18,98285.0
2016-10-19,98285.0
2016-10-20,98285.0
2016-10-21,98285.0
2016-10-24,98285.0
2016-10-25,98285.0
2016-10-26,98285.0
2016-10-27,98285.0
2016-10-28,98285.0
2016-10-31,98285.0
2016-11-01,98285.0
2016-11-02,98285.0
2016-11-03,98285.0
2016-11-04,98285.0
2016-11-07,98285.0
2016-11-08,98285.0
2016-11-09,98285.0
2016-11-10,98285.0
2016-11-11,98285.0
2016-11-14,98285.0
2016-11-15,98285.0
2016-11-16,98285.0
2016-11-17,98285.0
2016-11-18,98285.0
2016-11-21,98285.0
2016-11-22,98285.0
2016-11-23,98285.0
2016-11-24,98285.0
2016-11-25,98285.0
2016-11-28,98285.0
2016-11-29,98285.0
2016-11-30,98285.0
2016-12-01,98285.0
2016-12-02,98285.0
2016-12-05,98285.0
2016-12-06,98285.0
2016-12-07,98285.0
2016-12-08,98285.0
2016-12-09,98285.0
2016-12-12,98285.0
2016-12-13,98285.0
2016-12-14,98285.0
2016-12-15,98285.0
2016-12-16,98285.0
2016-12-19,98285.0
2016-12-20,98285.0
2016-12-21,98285.0
2016-12-22,98285.0
2016-12-23,98285.0
2016-12-26,98285.0
2016-12-27,98285.0
2016-12-28,98285.0
2016-12-29,98285.0
2016-12-30,98285.0
2017-01-02,98285.0
2017-01-03,98285.0
2017-01-04,98285.0
2017-01-05,98285.0
2017-01-06,98285.0
2017-01-09,98285.0
2017-01-10,98285.0
2017-01-11,98285.0
2017-01-12,98285.0
2017-01-13,98285.0
2017-01-16,98285.0
2017-01-17,98285.0
2017-01-18,98285.0
2017-01-19,98285.0
2017-01-20,98285.0
2017-01-23,98285.0
2017-01-24,98285.0
2017-01-25,98285.0
2017-01-26,98285.0
2017-01-27,98285.0
2017-01-30,98285.0
2017-01-31,98285.0
2017-02-01,98285.0
2017-02-02,98285.0
2017-02-03,98285.0
2017-02-06,98285.0
2017-02-07,98285.0
2017-02-08,98285.0
2017-02-09,98285.0
2017-02-10,98285.0
2017-02-13,98285.0
2017-02-14,98285.0
2017-02-15,98285.0
2017-02-16,98285.0
2017-02-17,98285.0
2017-02-20,98285.0
2017-02-21,98285.0
2017-02-22,98285.0
2017-02-23,98285.0
2017-02-24,98285.0
2017-02-27,98285.0
2017-02-28,98285.0
2017-03-01,98285.0
2017-03-02,98285.0
2017-03-03,98285.0
2017-03-06,98285.0
2017-03-07,98285.0
2017-03-08,98285.0
2017-03-09,98285.0
2017-03-10,98285.0
2017-03-13,98285.0
2017-03-14,98285.0
2017-03-15,98285.0
2017-03-16,98285.0
2017-03-17,98285.0
2017-03-20,98285.0
2017-03-21,98285.0
2017-03-22,98285.0
2017-03-23,98285.0
2017-03-24,98285.0
2017-03-27,98285.0
2017-03-28,98285.0
2017-03-29,98285.0
2017-03-30,98285.0
2017-03-31,98285.0
2017-04-03,98285.0
2017-04-04,98285.0
2017-04-05,98285.0
2017-04-06,98285.0
2017-04-07,98285.0
2017-04-10,98285.0
2017-04-11,98285.0
2017-04-12,98285.0
2017-04-13,98285.0
2017-04-14,98285.0
2017-04-17,98285.0
2017-04-18,98285.0
2017-04-19,98285.0
2017-04-20,98285.0
2017-04-21,98285.0
2017-04-24,98285.0
2017-04-25,98285.0
2017-04-26,98285.0
2017-04-27,98285.0
2017-04-28,98285.0
2017-05-01,98285.0
2017-05-02,98285.0
2017-05-03,98285.0
2017-05-04,98285.0
2017-05-05,98285.0
2017-05-08,98285.0
2017-05-09,98285.0
2017-05-10,98285.0
2017-05-11,98285.0
2017-05-12,98285.0
2017-05-15,98285.0
2017-05-16,98285.0
2017-05-17,98285.0
2017-05-18,98285.0
2017-05-19,98285.0
2017-05-22,98285.0
2017-05-23,98285.0
2017-05-24,98285.0
2017-05-25,98285.0
2017-05-26,98285.0
2017-05-29,98285.0
2017-05-30,98285.0
2017-05-31,98285.0
2017-06-01,98285.0
2017-06-02,98285.0
2017-06-05,98285.0
2017-06-06,98285.0
2017-06-07,98285.0
2017-06-08,98285.0
2017-06-09,98285.0
2017-06-12,98285.0
2017-06-13,98285.0
2017-06-14,98285.0
2017-06-15,98285.0
2017-06-16,98285.0
2017-06-19,98285.0
2017-06-20,98285.0
2017-06-21,98285.0
2017-06-22,98285.0
2017-06-23,98285.0
2017-06-26,98285.0
2017-06-27,98285.0
2017-06-28,98285.0
2017-06-29,98285.0
2017-06-30,98285.0
2017-07-03,98285.0
2017-07-04,98285.0
2017-07-05,98285.0
2017-07-06,98285.0
2017-07-07,98285.0
2017-07-10,98285.0
2017-07-11,98285.0
2017-07-12,98285.0
2017-07-13,98285.0
2017-07-14,98285.0
2017-07-17,98285.0
2017-07-18,98285.0
2017-07-19,98285.0
2017-07-20,98285.0
2017-07-21,98285.0
2017-07-24,98285.0
2017-07-25,98285.0
2017-07-26,98285.0
2017-07-27,98285.0
2017-07-28,98285.0
2017-07-31,98285.0
2017-08-01,98285.0
2017-08-02,98285.0
2017-08-03,98285.0
2017-08-04,98285.0
2017-08-07,98285.0
2017-08-08,98285.0
2017-08-09,98285.0
2017-08-10,98285.0
2017-08-11,98285.0
2017-08-14,98285.0
2017-08-15,98285.0
2017-08-16,98285.0
2017-08-17,98285.0
2017-08-18,98285.0
2017-08-21,98285.0
2017-08-22,98285.0
2017-08-23,98285.0
2017-08-24,98285.0
2017-08-25,98285.0
2017-08-28,98285.0
2017-08-29,98285.0
2017-08-30,98285.0
2017-08-31,98285.0
2017-09-01,98285.0
2017-09-04,98285.0
2017-09-05,98285.0
2017-09-06,98285.0
2017-09-07,98285.0
2017-09-08,98285.0
2017-09-11,98285.0
2017-09-12,98285.0
2017-09-13,98285.0
2017-09-14,98285.0
2017-09-15,98285.0
2017-09-18,98285.0
2017-09-19,98285.0
2017-09-20,98285.0
2017-09-21,98285.0
2017-09-22,98285.0
2017-09-25,98285.0
2017-09-26,98285.0
2017-09-27,98285.0
2017-09-28,98285.0
2017-09-29,98285.0
2017-10-02,98285.0
2017-10-03,98285.0
2017-10-04,98285.0
2017-10-05,98285.0
2017-10-06,98285.0
2017-10-09,98285.0
2017-10-10,98285.0
2017-10-11,98285.0
2017-10-12,98285.0
2017-10-13,98285.0
2017-10-16,98285.0
2017-10-17,98285.0
2017-10-18,98285.0
2017-10-19,98285.0
2017-10-20,98285.0
2017-10-23,98285.0
2017-10-24,98285.0
2017-10-25,98285.0
2017-10-26,98285.0
2017-10-27,98285.0
2017-10-30,98285.0
2017-10-31,98285.0
2017-11-01,98285.0
2017-11-02,98285.0
2017-11-03,98285.0
2017-11-06,98285.0
2017-11-07,98285.0
2017-11-08,98285.0
2017-11-09,98285.0
2017-11-10,98285.0
2017-11-13,98285.0
2017-11-14,98285.0
2017-11-15,98285.0
2017-11-16,98285.0
2017-11-17,98285.0
2017-11-20,98285.0
2017-11-21,98285.0
2017-11-22,98285.0
2017-11-23,98285.0
2017-11-24,98285.0
2017-11-27,98285.0
2017-11-28,98285.0
2017-11-29,98285.0
2017-11-30,98285.0
2017-12-01,98285.0
2017-12-04,98285.0
2017-12-05,98285.0
2017-12-06,98285.0
2017-12-07,98285.0
2017-12-08,98285.0
2017-12-11,98285.0
2017-12-12,98285.0
2017-12-13,98285.0
2017-12-14,98285.0
2017-12-15,98285.0
2017-12-18,98285.0
2017-12-19,98285.0
2017-12-20,98285.0
2017-12-21,98285.0
2017-12-22,98285.0
2017-12-25,98285.0
2017-12-26,98285.0
2017-12-27,98285.0
2017-12-28,98285.0
2017-12-29,98285.0
2018-01-01,98285.0
2018-01-02,98285.0
2018-01-03,98285.0
2018-01-04,98285.0
2018-01-05,98285.0
2018-01-08,98285.0
2018-01-09,98285.0
2018-01-10,98285.0
2018-01-11,98285.0
2018-01-12,98285.0
2018-01-15,98285.0
2018-01-16,98285.0
2018-01-17,98285.0
2018-01-18,98285.0
2018-01-19,98285.0
2018-01-22,98285.0
2018-01-23,98285.0
2018-01-24,98285.0
2018-01-25,98285.0
2018-01-26,98285.0
2018-01-29,98285.0
2018-01-30,98285.0
2018-01-31,98285.0
2018-02-01,98285.0
2018-02-02,98285.0
2018-02-05,98285.0
2018-02-06,98285.0
2018-02-07,98285.0
2018-02-08,98285.0
2018-02-09,98285.0
2018-02-12,98285.0
2018-02-13,98285.0
2018-02-14,98285.0
2018-02-15,98285.0
2018-02-16,98285.0
2018-02-19,98285.0
2018-02-20,98285.0
2018-02-21,98285.0
2018-02-22,98285.0
2018-02-23,98285.0
2018-02-26,98285.0
2018-02-27,98285.0
2018-02-28,98285.0
2018-03-01,98285.0
2018-03-02,98285.0
2018-03-05,98285.0
2018-03-06,98285.0
2018-03-07,98285.0
2018-03-08,98285.0
2018-03-09,98285.0
2018-03-12,98285.0
2018-03-13,98285.0
2018-03-14,98285.0
2018-03-15,98285.0
2018-03-16,98285.0
2018-03-19,98285.0
2018-03-20,98285.0
2018-03-21,98285.0
2018-03-22,98285.0
2018-03-23,98285.0
2018-03-26,98285.0
2018-03-27,98285.0
2018-03-28,98285.0
2018-03-29,98285.0
2018-03-30,98285.0
2018-04-02,98285.0
2018-04-03,98285.0
2018-04-04,98285.0
2018-04-05,98285.0
2018-04-06,98285.0
2018-04-09,98285.0
2018-04-10,98285.0
2018-04-11,98285.0
2018-04-12,98285.0
2018-04-13,98285.0
2018-04-16,98285.0
2018-04-17,98285.0
2018-04-18,98285.0
2018-04-19,98285.0
2018-04-20,98285.0
2018-04-23,98285.0
2018-04-24,98285.0
2018-04-25,98285.0
2018-04-26,98285.0
2018-04-27,98285.0
2018-04-30,98285.0
2018-05-01,98285.0
2018-05-02,98285.0
2018-05-03,98285.0
2018-05-04,98285.0
2018-05-07,98285.0
2018-05-08,98285.0
2018-05-09,98285.0
2018-05-10,98285.0
2018-05-11,98285.0
2018-05-14,98285.0
2018-05-15,98285.0
2018-05-16,98285.0
2018-05-17,98285.0
2018-05-18,98285.0
2018-05-21,98285.0
2018-05-22,98285.0
2018-05-23,98285.0
2018-05-24,98285.0
2018-05-25,98285.0
2018-05-28,98285.0
2018-05-29,98285.0
2018-05-30,98285.0
2018-05-31,98285.0
2018-06-01,98285.0
2018-06-04,98285.0
2018-06-05,98285.0
2018-06-06,98285.0
2018-06-07,98285.0
2018-06-08,98285.0
2018-06-11,98285.0
2018-06-12,98285.0
2018-06-13,98285.0
2018-06-14,98285.0
2018-06-15,98285.0
2018-06-18,98285.0
2018-06-19,98285.0
2018-06-20,98285.0
2018-06-21,98285.0
2018-06-22,98285.0
2018-06-25,98285.0
2018-06-26,98285.0
2018-06-27,98285.0
2018-06-28,98285.0
2018-06-29,98285.0
2018-07-02,98285.0
2018-07-03,98285.0
2018-07-04,98285.0
2018-07-05,98285.0
2018-07-06,98285.0
2018-07-09,98285.0
2018-07-10,98285.0
2018-07-11,98285.0
2018-07-12,98285.0
2018-07-13,98285.0
2018-07-16,98285.0
2018-07-17,98285.0
2018-07-18,98285.0
2018-07-19,98285.0
2018-07-20,98285.0
2018-07-23,98285.0
2018-07-24,98285.0
2018-07-25,98285.0
2018-07-26,98285.0
2018-07-27,98285.0
2018-07-30,98285.0
2018-07-31,98285.0
2018-08-01,98285.0
2018-08-02,98285.0
2018-08-03,98285.0
2018-08-06,98285.0
2018-08-07,98285.0
2018-08-08,98285.0
2018-08-09,98285.0
2018-08-10,98285.0
2018-08-13,98285.0
2018-08-14,98285.0
2018-08-15,98285.0
2018-08-16,98285.0
2018-08-17,98285.0
2018-08-20,98285.0
2018-08-21,98285.0
2018-08-22,98285.0
2018-08-23,98285.0
2018-08-24,98285.0
2018-08-27,98285.0
2018-08-28,98285.0
2018-08-29,98285.0
2018-08-30,98285.0
2018-08-31,98285.0
2018-09-03,98285.0
2018-09-04,98285.0
2018-09-05,98285.0
2018-09-06,98285.0
2018-09-07,98285.0
2018-09-10,98285.0
2018-09-11,98285.0
2018-09-12,98285.0
2018-09-13,98285.0
2018-09-14,98285.0
2018-09-17,98285.0
2018-09-18,98285.0
2018-09-19,98285.0
2018-09-20,98285.0
2018-09-21,98285.0
2018-09-24,98285.0
2018-09-25,98285.0
2018-09-26,98285.0
2018-09-27,98285.0
2018-09-28,98285.0
2018-10-01,98285.0
2018-10-02,98285.0
2018-10-03,98285.0
2018-10-04,98285.0
2018-10-05,98285.0
2018-10-08,98285.0
2018-10-09,98285.0
2018-10-10,98285.0
2018-10-11,98285.0
2018-10-12,98285.0
2018-10-15,98285.0
2018-10-16,98285.0
2018-10-17,98285.0
2018-10-18,98285.0
2018-10-19,98285.0
2018-10-22,98285.0
2018-10-23,98285.0
2018-10-24,98285.0
2018-10-25,98285.0
2018-10-26,98285.0
2018-10-29,98285.0
2018-10-30,98285.0
2018-10-31,98285.0
2018-11-01,98285.0
2018-11-02,98285.0
2018-11-05,98285.0
2018-11-06,98285.0
2018-11-07,98285.0
2018-11-08,98285.0
2018-11-09,98285.0
2018-11-12,98285.0
2018-11-13,98285.0
2018-11-14,98285.0
2018-11-15,98285.0
2018-11-16,98285.0
2018-11-19,98285.0
2018-11-20,98285.0
2018-11-21,98285.0
2018-11-22,98285.0
2018-11-23,98285.0
2018-11-26,98285.0
2018-11-27,98285.0
2018-11-28,98285.0
2018-11-29,98285.0
2018-11-30,98285.0
2018-12-03,98285.0
2018-12-04,98285.0
2018-12-05,98285.0
2018-12-06,98285.0
2018-12-07,98285.0
2018-12-10,98285.0
2018-12-11,98285.0
2018-12-12,98285.0
2018-12-13,98285.0
2018-12-14,98285.0
2018-12-17,98285.0
2018-12-18,98285.0
2018-12-19,98285.0
2018-12-20,98285.0
2018-12-21,98285.0
2018-12-24,98285.0
2018-12-25,98285.0
2018-12-26,98285.0
2018-12-27,98285.0
2018-12-28,98285.0
2018-12-31,98285.0
2019-01-01,98285.0
2019-01-02,98285.0
2019-01-03,98285.0
2019-01-04,98285.0
2019-01-07,98285.0
2019-01-08,98285.0
2019-01-09,98285.0
2019-01-10,98285.0
2019-01-11,98285.0
2019-01-14,98285.0
2019-01-15,98285.0
2019-01-16,98285.0
2019-01-17,98285.0
2019-01-18,98285.0
2019-01-21,98285.0
2019-01-22,98285.0
2019-01-23,98285.0
2019-01-24,98285.0
2019-01-25,98285.0
2019-01-28,98285.0
2019-01-29,98285.0
2019-01-30,98285.0
2019-01-31,98285.0
2019-02-01,98285.0
2019-02-04,98285.0
2019-02-05,98285.0
2019-02-06,98285.0
2019-02-07,98285.0
2019-02-08,98285.0
2019-02-11,98285.0
2019-02-12,98285.0
2019-02-13,98285.0
2019-02-14,98285.0
2019-02-15,98285.0
2019-02-18,98285.0
2019-02-19,98285.0
2019-02-20,98285.0
2019-02-21,98285.0
2019-02-22,98285.0
2019-02-25,98285.0
2019-02-26,98285.0
2019-02-27,98285.0
2019-02-28,98285.0
2019-03-01,98285.0
2019-03-04,98285.0
2019-03-05,98285.0
2019-03-06,98285.0
2019-03-07,98285.0
2019-03-08,98285.0
2019-03-11,98285.0
2019-03-12,98285.0
2019-03-13,98285.0
2019-03-14,98285.0
2019-03-15,98285.0
2019-03-18,98285.0
2019-03-19,98285.0
2019-03-20,98285.0
2019-03-21,98285.0
2019-03-22,98285.0
2019-03-25,98285.0
2019-03-26,98285.0
2019-03-27,98285.0
2019-03-28,98285.0
2019-03-29,98285.0
2019-04-01,98285.0
2019-04-02,98285.0
2019-04-03,98285.0
2019-04-04,98285.0
2019-04-05,98285.0
2019-04-08,98285.0
2019-04-09,98285.0
2019-04-10,98285.0
2019-04-11,98285.0
2019-04-12,98285.0
2019-04-15,98285.0
2019-04-16,98285.0
2019-04-17,98285.0
2019-04-18,98285.0
2019-04-19,98285.0
2019-04-22,98285.0
2019-04-23,98285.0
2019-04-24,98285.0
2019-04-25,98285.0
2019-04-26,98285.0
2019-04-29,98285.0
2019-04-30,98285.0
2019-05-01,98285.0
2019-05-02,98285.0
2019-05-03,98285.0
2019-05-06,98285.0
2019-05-07,98285.0
2019-05-08,98285.0
2019-05-09,98285.0
2019-05-10,98285.0
2019-05-13,98285.0
2019-05-14,98285.0
2019-05-15,98285.0
2019-05-16,98285.0
2019-05-17,98285.0
2019-05-20,98285.0
2019-05-21,98285.0
2019-05-22,98285.0
2019-05-23,98285.0
2019-05-24,98285.0
2019-05-27,98285.0
2019-05-28,98285.0
2019-05-29,98285.0
2019-05-30,98285.0
2019-05-31,98285.0
2019-06-03,98285.0
2019-06-04,98285.0
2019-06-05,98285.0
