date,equity
2016-01-01,105177.5
2016-01-04,105177.5
2016-01-05,105177.5
2016-01-06,105177.5
2016-01-07,105177.5
2016-01-08,105177.5
2016-01-11,105177.5
2016-01-12,105151.86306689456
2016-01-13,105514.79441179926
2016-01-14,104998.30336158191
2016-01-15,104372.72029146148
2016-01-18,103804.85713245024
2016-01-19,103943.64057330374
2016-01-20,104249.36218683863
2016-01-21,104520.87145005495
2016-01-22,105408.96218063885
2016-01-25,106098.95732651211
2016-01-26,106081.31734896927
2016-01-27,105199.21868685598
2016-01-28,106957.87737723491
2016-01-29,108171.38812958145
2016-02-01,108237.44799429954
2016-02-02,107043.09382117864
2016-02-03,106876.99215794088
2016-02-04,108530.22739100944
2016-02-05,109798.31799730146
2016-02-08,110908.27998823379
2016-02-09,109361.54052280281
2016-02-10,108718.15298588616
2016-02-11,107137.10801386175
2016-02-12,107728.24697845113
2016-02-15,106683.63494406117
2016-02-16,107011.06302625987
2016-02-17,105087.5065951721
2016-02-18,106035.90753228961
2016-02-19,105927.98552373672
2016-02-22,107643.18425328279
2016-02-23,109330.82564564161
2016-02-24,108097.83398201948
2016-02-25,107773.80824227045
2016-02-26,109196.05884523055
2016-02-29,110744.82333050213
2016-03-01,111498.3644197934
2016-03-02,112598.0676630111
2016-03-03,113058.28552220213
2016-03-04,114375.12855372498
2016-03-07,115206.34383697214
2016-03-08,117071.34097656395
2016-03-09,117158.1395926748
2016-03-10,117983.73869017037
2016-03-11,119166.79538099564
2016-03-14,117414.90542369295
2016-03-15,118384.20420406658
2016-03-16,118043.22338982388
2016-03-17,118386.99147919989
2016-03-18,119315.57370443098
2016-03-21,118440.48601032638
2016-03-22,118582.28810940325
2016-03-23,119876.93789172852
2016-03-24,120075.9216946954
2016-03-25,120106.66392328004
2016-03-28,120367.79595654707
2016-03-29,122322.58493058252
2016-03-30,121718.86186646619
2016-03-31,122956.49480965748
2016-04-01,124932.95185138554
2016-04-04,125688.193873693
2016-04-05,126866.36927821624
2016-04-06,127682.94615634606
2016-04-07,128868.3627535761
2016-04-08,128580.20692540034
2016-04-11,129729.14665484491
2016-04-12,130523.58286206116
2016-04-13,130192.41319735593
2016-04-14,131185.08084092976
2016-04-15,132386.63558552586
2016-04-18,132918.5551578451
2016-04-19,132770.37672017087
2016-04-20,132871.2733512032
2016-04-21,132799.02888898278
2016-04-22,132826.68156919497
2016-04-25,132782.94128762768
2016-04-26,132568.86629703557
2016-04-27,132326.4264786175
2016-04-28,132756.4198744973
2016-04-29,133344.59732119428
2016-05-02,134210.53954748833
2016-05-03,134082.10366088734
2016-05-04,134542.31452014134
2016-05-05,134227.1572361283
2016-05-06,134687.0865068672
2016-05-09,135880.44568136733
2016-05-10,135448.8556628404
2016-05-11,135217.33794924873
2016-05-12,135425.9151999238
2016-05-13,135802.23172231857
2016-05-16,136816.12702599287
2016-05-17,136907.64224617794
2016-05-18,137002.4318216612
2016-05-19,137457.09295965638
2016-05-20,137541.43936112782
2016-05-23,136640.2805023429
2016-05-24,136750.7192418219
2016-05-25,137082.28575088028
2016-05-26,137166.71967054554
2016-05-27,137440.54261187985
2016-05-30,138262.33291483892
2016-05-31,138115.06740432052
2016-06-01,138211.4013270599
2016-06-02,138186.16360345908
2016-06-03,138309.500081836
2016-06-06,139141.9659805994
2016-06-07,139386.74059570913
2016-06-08,139367.4286606235
2016-06-09,139428.23557491726
2016-06-10,139944.99320989742
2016-06-13,140747.92576990864
2016-06-14,140902.34890249217
2016-06-15,141638.8649933645
2016-06-16,141666.27437738242
2016-06-17,141674.48524089088
2016-06-20,142152.13643012661
2016-06-21,142520.7234064793
2016-06-22,142662.371372931
2016-06-23,142893.23082077462
2016-06-24,142919.9525383129
2016-06-27,143346.9126633708
2016-06-28,143446.319755507
2016-06-29,143638.40683504776
2016-06-30,143521.54973192158
2016-07-01,144095.15227995635
2016-07-04,143954.04823633746
2016-07-05,143890.1240288121
2016-07-06,144146.93455210928
2016-07-07,144281.12893371464
2016-07-08,144139.69033065977
2016-07-11,144573.54891637206
2016-07-12,144463.188552476
2016-07-13,144159.33833436907
2016-07-14,143902.88300632007
2016-07-15,143885.1167152662
2016-07-18,144286.6389867842
2016-07-19,145118.36701675362
2016-07-20,145057.71509584456
2016-07-21,145562.39898695252
2016-07-22,146003.47579272604
2016-07-25,146083.2419474573
2016-07-26,146055.21846480254
2016-07-27,145589.19051127188
2016-07-28,145164.89561973565
2016-07-29,145249.34301987523
2016-08-01,146066.84168017935
2016-08-02,145993.0430755569
2016-08-03,145927.93237834916
2016-08-04,145947.61361497955
2016-08-05,145704.41071337654
2016-08-08,145892.2720191013
2016-08-09,145770.97489497333
2016-08-10,145504.20663492847
2016-08-11,145438.0737921482
2016-08-12,145583.92460190706
2016-08-15,146422.00228204552
2016-08-16,146303.00818752794
2016-08-17,146371.34134356296
2016-08-18,146332.453371843
2016-08-19,146885.13344601443
2016-08-22,147569.8355623929
2016-08-23,147212.78330575704
2016-08-24,147105.1614814602
2016-08-25,147477.73935110107
2016-08-26,147562.91695637064
2016-08-29,148833.082455896
2016-08-30,148652.46847382502
2016-08-31,148405.33802079214
2016-09-01,147671.77911016167
2016-09-02,147200.50314383444
2016-09-05,146750.32834744296
2016-09-06,147095.23863555642
2016-09-07,147193.47359822065
2016-09-08,146829.2874271035
2016-09-09,145945.16619920783
2016-09-12,146190.7724385662
2016-09-13,145601.33019513421
2016-09-14,145655.0
2016-09-15,145655.0
2016-09-16,145655.0
2016-09-19,145655.0
2016-09-20,145655.0
2016-09-21,145655.0
2016-09-22,145655.0
2016-09-23,145655.0
2016-09-26,145655.0
2016-09-27,145655.0
2016-09-28,145655.0
2016-09-29,145655.0
2016-09-30,145655.0
2016-10-03,145655.0
2016-10-04,145655.0
2016-10-05,145655.0
2016-10-06,145655.0
2016-10-07,145655.0
2016-10-10,145655.0
2016-10-11,145655.0
2016-10-12,145655.0
2016-10-13,145655.0
2016-10-14,145655.0
2016-10-17,143481.82092427908
2016-10-18,143967.5
2016-10-19,143967.5
2016-10-20,143967.5
2016-10-21,143967.5
2016-10-24,143967.5
2016-10-25,143967.5
2016-10-26,143967.5
2016-10-27,143967.5
2016-10-28,143967.5
2016-10-31,143967.5
2016-11-01,143824.7194156569
2016-11-02,143804.3376502417
2016-11-03,143538.655754639
2016-11-04,144366.8612743345
2016-11-07,144949.02764763802
2016-11-08,145229.61915431477
2016-11-09,146264.96282198036
2016-11-10,147259.9638088912
2016-11-11,147842.47562817056
2016-11-14,151498.93102346448
2016-11-15,152296.91901147
2016-11-16,148802.21219890108
2016-11-17,147602.852866717
2016-11-18,148016.39409413948
2016-11-21,144900.8251466352
2016-11-22,145716.2267475556
2016-11-23,144097.90636508205
2016-11-24,143578.9904919388
2016-11-25,142781.87864760638
2016-11-28,138626.99679352273
2016-11-29,139580.0
2016-11-30,139580.0
2016-12-01,139580.0
2016-12-02,139580.0
2016-12-05,139580.0
2016-12-06,139580.0
2016-12-07,139580.0
2016-12-08,139580.0
2016-12-09,139580.0
2016-12-12,139580.0
2016-12-13,139580.0
2016-12-14,139580.0
2016-12-15,139580.0
2016-12-16,139580.0
2016-12-19,139580.0
2016-12-20,139580.0
2016-12-21,139580.0
2016-12-22,139580.0
2016-12-23,139580.0
2016-12-26,139990.68789645474
2016-12-27,140381.70740794443
2016-12-28,140521.45667426643
2016-12-29,141118.640066535
2016-12-30,141973.74746483468
2017-01-02,142165.103363661
2017-01-03,139755.01463278173
2017-01-04,138155.7050193721
2017-01-05,137344.1399956772
2017-01-06,138345.6474799349
2017-01-09,136962.87140499515
2017-01-10,137459.0891409739
2017-01-11,137450.15822519886
2017-01-12,138133.9235659639
2017-01-13,138354.87692508826
2017-01-16,137650.2692063895
2017-01-17,137853.33971983418
2017-01-18,138277.66412620357
2017-01-19,137693.36854223727
2017-01-20,136876.18061961068
2017-01-23,137754.9072541887
2017-01-24,137512.75752045133
2017-01-25,137464.43785100902
2017-01-26,135534.59112316192
2017-01-27,135222.5
2017-01-30,135222.5
2017-01-31,135222.5
2017-02-01,135222.5
2017-02-02,135222.5
2017-02-03,135222.5
2017-02-06,135222.5
2017-02-07,135222.5
2017-02-08,135222.5
2017-02-09,135222.5
2017-02-10,135222.5
2017-02-13,135222.5
2017-02-14,135222.5
2017-02-15,135783.05316024282
2017-02-16,135853.42061636792
2017-02-17,135483.59239753275
2017-02-20,135912.8503984575
2017-02-21,136763.16346718097
2017-02-22,138022.84373510434
2017-02-23,139761.66993441057
2017-02-24,139299.80187874835
2017-02-27,142187.8277963009
2017-02-28,142442.81668465058
2017-03-01,142091.06592289198
2017-03-02,142064.3846418639
2017-03-03,141354.95241473202
2017-03-06,139467.8171122532
2017-03-07,139062.24446988959
2017-03-08,138631.96630989035
2017-03-09,140681.04364494162
2017-03-10,141008.43090828796
2017-03-13,143183.64506738115
2017-03-14,141188.44180030975
2017-03-15,141163.3345196398
2017-03-16,142856.877855559
2017-03-17,145173.06587830346
2017-03-20,146875.49787174343
2017-03-21,146866.77719445174
2017-03-22,147778.32972070333
2017-03-23,147196.70550642812
2017-03-24,148210.48059239073
2017-03-27,144142.7807959623
2017-03-28,145541.00535341824
2017-03-29,146237.39113878502
2017-03-30,147403.49369866587
2017-03-31,146529.42077113275
2017-04-03,148931.476505109
2017-04-04,150246.84891034756
2017-04-05,151523.49317902463
2017-04-06,152203.80442160746
2017-04-07,154841.87402983237
2017-04-10,157161.2361542547
2017-04-11,157476.1749611976
2017-04-12,159632.07865401605
2017-04-13,160258.01962970744
2017-04-14,159448.72361722964
2017-04-17,160212.7849076898
2017-04-18,159592.99997376988
2017-04-19,160350.46561509898
2017-04-20,159130.27937768612
2017-04-21,159022.4087371484
2017-04-24,157822.8347281103
2017-04-25,158473.65140415935
2017-04-26,158712.62436449825
2017-04-27,156523.4097040909
2017-04-28,155902.4521305107
2017-05-01,156434.75940354727
2017-05-02,155399.03696566692
2017-05-03,155956.24941995717
2017-05-04,157685.76248327593
2017-05-05,158039.335916211
2017-05-08,156992.57082516677
2017-05-09,156793.07554925434
2017-05-10,156130.74665861932
2017-05-11,154920.0
2017-05-12,154920.0
2017-05-15,154920.0
2017-05-16,154920.0
2017-05-17,154920.0
2017-05-18,154920.0
2017-05-19,154920.0
2017-05-22,154920.0
2017-05-23,154920.0
2017-05-24,154920.0
2017-05-25,154920.0
2017-05-26,154920.0
2017-05-29,154920.0
2017-05-30,154920.0
2017-05-31,154920.0
2017-06-01,154920.0
2017-06-02,154920.0
2017-06-05,154920.0
2017-06-06,154920.0
2017-06-07,154920.0
2017-06-08,154920.0
2017-06-09,154920.0
2017-06-12,154920.0
2017-06-13,154920.0
2017-06-14,154920.0
2017-06-15,154920.0
2017-06-16,154920.0
2017-06-19,154920.0
2017-06-20,154920.0
2017-06-21,154920.0
2017-06-22,154941.78517878114
2017-06-23,154709.38432210404
2017-06-26,154390.25736181057
2017-06-27,154407.15306139758
2017-06-28,154394.65232847817
2017-06-29,154738.82508984103
2017-06-30,154531.28793405552
2017-07-03,154523.95453913108
2017-07-04,153973.70521014146
2017-07-05,154371.8970194955
2017-07-06,154098.7431701709
2017-07-07,153657.96499960354
2017-07-10,153347.5
2017-07-11,153347.5
2017-07-12,153347.5
2017-07-13,153347.5
2017-07-14,153347.5
2017-07-17,153347.5
2017-07-18,153347.5
2017-07-19,153347.5
2017-07-20,153347.5
2017-07-21,153347.5
2017-07-24,153347.5
2017-07-25,153347.5
2017-07-26,153347.5
2017-07-27,153347.5
2017-07-28,153347.5
2017-07-31,153347.5
2017-08-01,153152.07097282168
2017-08-02,153028.585799266
2017-08-03,152719.3553691753
2017-08-04,154005.02435396257
2017-08-07,152854.56774741865
2017-08-08,153267.17403202134
2017-08-09,153773.99993929273
2017-08-10,154243.84342879543
2017-08-11,153815.350255355
2017-08-14,154618.3004275508
2017-08-15,155650.1617282905
2017-08-16,151949.99489481328
2017-08-17,152735.83956218715
2017-08-18,149880.0
2017-08-21,149880.0
2017-08-22,149880.0
2017-08-23,149880.0
2017-08-24,150796.91270674157
2017-08-25,150703.7653755413
2017-08-28,146596.4164416138
2017-08-29,145957.5
2017-08-30,145957.5
2017-08-31,145957.5
2017-09-01,145957.5
2017-09-04,145957.5
2017-09-05,145957.5
2017-09-06,145957.5
2017-09-07,145957.5
2017-09-08,145957.5
2017-09-11,145957.5
2017-09-12,145957.5
2017-09-13,145957.5
2017-09-14,145957.5
2017-09-15,145957.5
2017-09-18,145957.5
2017-09-19,146373.36860383998
2017-09-20,146986.0530742957
2017-09-21,147102.06909475915
2017-09-22,147128.9059759955
2017-09-25,142558.06179646225
2017-09-26,141930.0
2017-09-27,141930.0
2017-09-28,141930.0
2017-09-29,141930.0
2017-10-02,141930.0
2017-10-03,143164.32999997452
2017-10-04,145193.77343758123
2017-10-05,149381.06538360802
2017-10-06,153044.91431780774
2017-10-09,151166.35817978423
2017-10-10,153720.24352677763
2017-10-11,153253.38531629147
2017-10-12,153884.73757014485
2017-10-13,154052.85265165663
2017-10-16,149755.1406539539
2017-10-17,149591.31407846548
2017-10-18,151450.48088262283
2017-10-19,150458.5209970512
2017-10-20,150972.85613400294
2017-10-23,146528.67551104623
2017-10-24,150358.2999023507
2017-10-25,150965.57559566366
2017-10-26,149426.6576474159
2017-10-27,150139.28124752713
2017-10-30,154743.52418104224
2017-10-31,154597.04925368231
2017-11-01,150377.81132454163
2017-11-02,148347.987818331
2017-11-03,150482.41673755384
2017-11-06,151205.3648769199
2017-11-07,152760.04563098177
2017-11-08,154056.5414629064
2017-11-09,152558.28859844082
2017-11-10,151073.4263639483
2017-11-13,156696.8888406496
2017-11-14,157957.71566456745
2017-11-15,161797.46523580485
2017-11-16,160635.39239374432
2017-11-17,161731.296532873
2017-11-20,156071.34117236536
2017-11-21,158121.6717355553
2017-11-22,156710.9385931468
2017-11-23,154783.85599073098
2017-11-24,156152.5568867132
2017-11-27,160874.9584166987
2017-11-28,158516.8501683036
2017-11-29,162628.6505707585
2017-11-30,164469.42729692147
2017-12-01,164950.86593642933
2017-12-04,164788.6028048172
2017-12-05,165180.28021127282
2017-12-06,163454.81551043535
2017-12-07,166927.87810103336
2017-12-08,166982.38062188032
2017-12-11,167704.71285743828
2017-12-12,169145.89531110242
2017-12-13,170157.6106050429
2017-12-14,169038.363697646
2017-12-15,168568.43703859503
2017-12-18,166452.31889946162
2017-12-19,161193.3443901732
2017-12-20,159472.71913410918
2017-12-21,159001.66548953846
2017-12-22,159510.31760523812
2017-12-25,162545.28149545178
2017-12-26,160935.76252911956
2017-12-27,161860.13440088628
2017-12-28,162870.69175359915
2017-12-29,165540.3545878752
2018-01-01,168013.53225908914
2018-01-02,165886.2280012394
2018-01-03,165139.97304383683
2018-01-04,164090.3521728564
2018-01-05,163350.07918910153
2018-01-08,164262.55521964355
2018-01-09,162652.7467102231
2018-01-10,165069.40023338026
2018-01-11,162228.65193656174
2018-01-12,162184.71430494398
2018-01-15,166446.28161616542
2018-01-16,166138.48160558677
2018-01-17,167687.18184797748
2018-01-18,165343.28800665023
2018-01-19,167042.29385795217
2018-01-22,177231.6158709494
2018-01-23,177331.46460334377
2018-01-24,175404.27397927202
2018-01-25,174206.21901501372
2018-01-26,176801.69491788963
2018-01-29,174450.35388685152
2018-01-30,174469.65064095584
2018-01-31,172475.8963786175
2018-02-01,167691.54815257393
2018-02-02,165026.852161724
2018-02-05,162720.55144618155
2018-02-06,164098.74685474872
2018-02-07,166421.6477086544
2018-02-08,166340.99100749035
2018-02-09,168370.22016571384
2018-02-12,163560.1603942422
2018-02-13,165444.74680869895
2018-02-14,165734.72988020416
2018-02-15,166114.11510236468
2018-02-16,165218.7383553143
2018-02-19,165925.89985953
2018-02-20,169435.5335902458
2018-02-21,171349.88486054708
2018-02-22,170311.0092939844
2018-02-23,170247.6608993813
2018-02-26,173050.40029565315
2018-02-27,172096.87286458217
2018-02-28,173294.53782215324
2018-03-01,173808.5027397102
2018-03-02,177344.88302685812
2018-03-05,180720.55642150348
2018-03-06,181340.82939792622
2018-03-07,180982.6787696418
2018-03-08,181664.88292095746
2018-03-09,183095.15713977822
2018-03-12,183419.88742132465
2018-03-13,186629.8877831527
2018-03-14,186891.50596384628
2018-03-15,188293.3131645138
2018-03-16,189180.3669783066
2018-03-19,186466.18809698703
2018-03-20,187294.83956182958
2018-03-21,185836.63494191598
2018-03-22,183937.1943935575
2018-03-23,182046.83253931737
2018-03-26,180288.31436590734
2018-03-27,178850.99734565988
2018-03-28,181346.5781778184
2018-03-29,181005.52240745057
2018-03-30,181961.69372295204
2018-04-02,187124.22433068146
2018-04-03,187179.97420388323
2018-04-04,185776.31327246764
2018-04-05,184176.3693576138
2018-04-06,184335.01878715248
2018-04-09,185450.02463211087
2018-04-10,185881.30052302012
2018-04-11,184912.69323782378
2018-04-12,182027.57607879452
2018-04-13,182108.17148583854
2018-04-16,184764.99510410905
2018-04-17,184747.9544495243
2018-04-18,185120.89482259122
2018-04-19,185009.13745312835
2018-04-20,184762.2555208077
2018-04-23,185168.64477534202
2018-04-24,185138.8467627573
2018-04-25,185030.1514875586
2018-04-26,184800.72267304698
2018-04-27,184563.773422926
2018-04-30,183944.69099937787
2018-05-01,184324.41786299626
2018-05-02,184387.60073474052
2018-05-03,184350.88294137988
2018-05-04,184470.6629677225
2018-05-07,184656.21093849163
2018-05-08,184366.938913697
2018-05-09,184251.17036693337
2018-05-10,184235.66749571095
2018-05-11,184061.04163360174
2018-05-14,184402.38594559563
2018-05-15,183382.5
2018-05-16,183382.5
2018-05-17,183382.5
2018-05-18,183382.5
2018-05-21,183382.5
2018-05-22,183382.5
2018-05-23,183382.5
2018-05-24,183382.5
2018-05-25,183382.5
2018-05-28,183382.5
2018-05-29,183382.5
2018-05-30,183382.5
2018-05-31,183382.5
2018-06-01,183382.5
2018-06-04,183382.5
2018-06-05,183382.5
2018-06-06,183382.5
2018-06-07,183382.5
2018-06-08,183382.5
2018-06-11,183382.5
2018-06-12,183382.5
2018-06-13,183382.5
2018-06-14,183382.5
2018-06-15,183382.5
2018-06-18,183382.5
2018-06-19,183382.5
2018-06-20,183382.5
2018-06-21,183382.5
2018-06-22,183382.5
2018-06-25,183382.5
2018-06-26,183382.5
2018-06-27,183382.5
2018-06-28,183382.5
2018-06-29,183382.5
2018-07-02,183382.5
2018-07-03,183292.50111021745
2018-07-04,183277.10183926063
2018-07-05,183282.99833226693
2018-07-06,183122.0256702752
2018-07-09,182984.0793009708
2018-07-10,183009.54253127324
2018-07-11,182760.58988759833
2018-07-12,182769.20786324795
2018-07-13,182931.03513341592
2018-07-16,182618.6334862339
2018-07-17,182842.6852350792
2018-07-18,182665.68224253846
2018-07-19,182776.31839948418
2018-07-20,182783.8611700211
2018-07-23,181947.07325690464
2018-07-24,181790.0
2018-07-25,181790.0
2018-07-26,181790.0
2018-07-27,181790.0
2018-07-30,181790.0
2018-07-31,181790.0
2018-08-01,181790.0
2018-08-02,181790.0
2018-08-03,181790.0
2018-08-06,181790.0
2018-08-07,181790.0
2018-08-08,181790.0
2018-08-09,181790.0
2018-08-10,181790.0
2018-08-13,181790.0
2018-08-14,181790.0
2018-08-15,181669.3223016497
2018-08-16,182327.7912439482
2018-08-17,185348.05008498172
2018-08-20,196816.11752859817
2018-08-21,205655.59122273448
2018-08-22,211086.18421430484
2018-08-23,210357.40588666106
2018-08-24,208874.40836845184
2018-08-27,209230.13120158957
2018-08-28,206050.7987806176
2018-08-29,206660.05460127827
2018-08-30,207640.7558630909
2018-08-31,201755.33891639474
2018-09-03,210975.608748021
2018-09-04,209736.72293008413
2018-09-05,208592.93515200185
2018-09-06,213072.10657002835
2018-09-07,216193.84014230926
2018-09-10,214326.28068483065
2018-09-11,212167.1192514943
2018-09-12,210154.02579958402
2018-09-13,215974.9375169046
2018-09-14,216868.43364768045
2018-09-17,223946.9523763895
2018-09-18,224717.9544423558
2018-09-19,222250.9946101151
2018-09-20,217137.98075317033
2018-09-21,224102.80789932708
2018-09-24,216157.21416013507
2018-09-25,212027.55520872818
2018-09-26,208653.42377089488
2018-09-27,208026.52881289355
2018-09-28,211809.01046469336
2018-10-01,220103.0759515819
2018-10-02,210955.60449617638
2018-10-03,208479.24698166357
2018-10-04,202249.08155964254
2018-10-05,205380.0
2018-10-08,205380.0
2018-10-09,205380.0
2018-10-10,205380.0
2018-10-11,205380.0
2018-10-12,205380.0
2018-10-15,205380.0
2018-10-16,205380.0
2018-10-17,205380.0
2018-10-18,205380.0
2018-10-19,205380.0
2018-10-22,205380.0
2018-10-23,205380.0
2018-10-24,205380.0
2018-10-25,205380.0
2018-10-26,205380.0
2018-10-29,205380.0
2018-10-30,205380.0
2018-10-31,205380.0
2018-11-01,205380.0
2018-11-02,205380.0
2018-11-05,205380.0
2018-11-06,205380.0
